"state","city","pop","aland_sqmi","density","n","pred","times"
"PA","Clairton",6541,2.769,2366.4187689,1,3.28630552338341,0.304293071013815
"OH","Sidney",20449,11.97,1708.3124155,2,6.57485885471866,0.304189039520542
"MO","Charleston",5468,4.796,1140.2178695,1,3.2925656942542,0.303714517145424
"OH","Ontario",6084,11.066,549.77815712,1,3.29493495329901,0.303496127897385
"IL","Coal City",5409,5.617,967.05145737,1,3.29512375974463,0.303478737951105
"FL","Mascotte",6315,12.384,509.91914041,1,3.29568096332764,0.303427428542811
"OH","Wellston",5507,6.967,790.41653019,1,3.2970819868246,0.303298493636518
"FL","Doral",65741,13.83,4757.7829576,4,13.2101188331355,0.302798184522506
"LA","Tallulah",6666,2.783,2395.410654,1,3.31134189884643,0.301992373650202
"CA","Colusa",6060,3.424,1769.8711714,1,3.3227071037315,0.30095941916667
"WI","Slinger",5565,5.234,1059.4965664,1,3.32415200284715,0.30082860204452
"TX","Edna",5780,4.134,1398.1622909,1,3.33763015022952,0.29961378432875
"WI","Prairie du Chien",5572,5.843,956.13221477,1,3.33925741119779,0.299467778868027
"OH","Solon",22779,20.314,1118.0802448,2,6.67856464331506,0.299465544890983
"CA","Stanton",38139,3.101,12313.604717,2,6.68239583064283,0.29929385368475
"VA","Lexington",7446,2.499,2979.3064496,1,3.35457807688284,0.298100082061356
"MN","Kasson",6493,3.063,2134.2523221,1,3.35571862782974,0.297998762979343
"MO","Richmond",5653,6.15,919.20010316,1,3.35626444961246,0.297950300106855
"TX","Brookshire",5816,4.33,1343.33201,1,3.36104894910754,0.29752616374883
"IA","Estherville",5666,5.387,1056.5611079,1,3.36688443060126,0.297010491631701
"NJ","North Caldwell",6621,3.068,2158.2491751,1,3.37352042725749,0.29642624716903
"KY","Central City",5730,5.237,1094.1465091,1,3.37508533211428,0.2962888050518
"OK","Henryetta",5566,6.848,841.86593658,1,3.37708770540233,0.29611312682235
"KY","Union",6034,3.473,1809.4729937,1,3.37949391729493,0.295902293205024
"TX","Corsicana",23906,22.985,1040.0737719,2,6.76215120544109,0.295763868514316
"IN","Munster",22476,7.532,2979.0092894,2,6.7679466433054,0.295510603940462
"TX","Richardson",121323,28.566,4247.2684539,6,20.3047717893168,0.295497041890264
"MO","Trenton",5763,6.447,893.86134978,1,3.38416477949385,0.295493885539925
"NJ","Spotswood",8228,2.307,3565.9949137,1,3.39317035036979,0.294709636340839
"IN","Clarksville",21558,10.043,2163.5679131,2,6.80132646857754,0.294060285039999
"IN","Rensselaer",5842,6.728,868.27856076,1,3.40211180975307,0.293935077951651
"NJ","Carlstadt",6132,3.947,1553.7530477,1,3.40583969086026,0.293613349648708
"IL","Carterville",5847,5.266,1110.3413963,1,3.40746774879352,0.293473063788812
"IL","DeKalb",42847,16.15,2654.821483,3,10.2315564805239,0.293210520384714
"KS","Tonganoxie",5583,4.055,1509.53414,1,3.41377116392358,0.292931175518707
"TX","Childress",6048,8.26,732.22251846,1,3.41640941757809,0.29270496529333
"TX","Luling",5869,5.51,1065.0646973,1,3.41706013379957,0.292649225019069
"OH","Grafton",5707,4.901,1210.4157984,1,3.41991420409873,0.292404996242746
"NJ","Pitman",8741,2.218,3940.4037037,1,3.42042453953312,0.292361368725444
"PA","Taylor",5913,5.202,1136.6706564,1,3.42384231184238,0.292069525673306
"MI","Walker",24869,24.578,1011.8544975,2,6.85548578230067,0.291737166921643
"KS","De Soto",6512,11.255,583.85070566,1,3.43335129190536,0.291260612439411
"OH","Oakwood",8936,2.195,4070.526205,1,3.43406644473928,0.291199956696214
"IL","East Alton",5954,5.318,1119.5230518,1,3.43725043620325,0.290930212552272
"PA","Monessen",7237,2.887,2506.7320742,1,3.44440657786427,0.290325772348297
"CA","Coronado",23731,7.805,2976.5646094,2,6.92004010522613,0.289015666034878
"NE","Sidney",6115,7.485,817.01810186,1,3.46288016759072,0.288776957793416
"MO","Richmond Heights",8801,2.289,3848.6604582,1,3.46576287860141,0.288536762331399
"NJ","River Edge",11435,1.833,6239.867245,1,3.47308685772616,0.287928301526758
"CA","Lynwood",69887,4.841,14439.32219,3,10.4364366528351,0.287454434860679
"CO","Dacono",6034,8.79,722.60996458,1,3.48534821559829,0.28691537778768
"IN","Huntingburg",6170,5.054,1219.8632734,1,3.48608835721062,0.286854461944891
"KY","Wilmore",6435,4.058,1585.847561,1,3.48787307299801,0.286707680890592
"TX","Crockett",6385,8.85,721.39760318,1,3.49248354210673,0.286329194667237
"CA","Burlingame",30889,4.393,7011.7168205,2,6.99156461596102,0.286059002506278
"IL","Braidwood",6186,5.296,1166.0324339,1,3.49579001333468,0.28605837198044
"IL","Wilmette",27089,5.403,5014.920703,2,6.99182382408706,0.286048397431002
"NJ","Boonton",8919,2.335,3818.9651563,1,3.50300846814308,0.285468907396074
"MI","Ishpeming",6416,8.748,733.40503813,1,3.50593337907503,0.28523074795672
"FL","Quincy",6827,11.649,592.5399205,1,3.5111702532339,0.284805329242855
"OK","Mustang",22959,11.984,1915.7980602,2,7.03319480441936,0.284365790457458
"SC","Marion",6326,4.477,1430.9648401,1,3.51691949016775,0.284339747553419
"IL","Clinton",6857,3.572,1919.7912948,1,3.51772703954,0.284274472908156
"NE","Crete",7007,3.336,2121.4629028,1,3.5201797355242,0.284076403800753
"CA","Woodlake",7658,2.614,3145.4483914,1,3.52093845431885,0.284015188840742
"AL","Smiths Station",5391,8.24,779.50769879,1,3.52759229775883,0.283479471433058
"WV","Nitro",6373,5.214,1215.4622771,1,3.53585627026831,0.282816925678972
"MD","Walkersville",6415,4.763,1346.7691382,1,3.53666897762389,0.282751935882857
"TX","Kyle",48393,31.073,1589.0223953,3,10.6151948930806,0.282613746635544
"NY","Port Jervis",8558,2.53,3384.1098226,1,3.53957306319543,0.282519948633925
"MN","Virginia",8373,18.777,445.85745852,1,3.54512017095884,0.282077885029644
"IL","Winthrop Harbor",6618,4.637,1397.5532488,1,3.54556089026038,0.282042822264593
"NJ","South Plainfield",24052,8.296,2899.1796247,2,7.0942011828885,0.281920395043783
"NJ","West Long Branch",7881,2.856,2759.467856,1,3.54796635818919,0.281851601465122
"IA","Atlantic",6526,8.295,784.2419496,1,3.54940223238852,0.281737581296066
"IL","Geneseo",6495,4.646,1400.3979311,1,3.55241778185902,0.281498422034328
"MS","Richland",7241,12.525,578.12446001,1,3.56384081125803,0.280596146955004
"AR","Morrilton",6645,8.828,752.76563875,1,3.56960407704716,0.280143113470225
"MN","Delano",6302,4.428,1500.4936536,1,3.57014257435383,0.280100858487701
"OH","Upper Sandusky",6440,6.8,946.9958264,1,3.57078208946296,0.28005069336236
"AR","Newport",7474,13.551,551.53845868,1,3.57595851486069,0.279645302327831
"KS","Basehor",6496,7.144,909.33207337,1,3.58037435617493,0.279300402840652
"SC","Lake City",6497,5.341,1216.4685844,1,3.58073169164802,0.279272530341348
"TX","Silsbee",6617,7.683,861.28638684,1,3.60112802639877,0.277690765968137
"TX","Crystal City",7158,3.668,1964.1193622,1,3.60545100151804,0.277357811707595
"TX","Farmers Branch",48158,11.881,4053.4526691,3,10.8167333473683,0.277348059128211
"FL","Perry",6879,9.432,729.32342526,1,3.61179297586575,0.276870797047912
"KY","Russellville",7109,10.842,655.69862861,1,3.61239655454902,0.276824535983105
"IN","Nappanee",6843,4.423,1547.1179261,1,3.61629897296279,0.276525809253186
"LA","Ville Platte",7033,4.017,1750.8664134,1,3.6179488403261,0.276399707163871
"WA","Milton",8299,2.78,3054.4763564,1,3.62343530695443,0.275981193339014
"IL","Lyons",10372,2.207,4745.1740376,1,3.63146606433037,0.275370878396022
"MS","Kosciusko",6720,7.541,891.16593572,1,3.63382289254703,0.275192278096712
"TX","Richland Hills",7953,3.135,2536.7434987,1,3.63931223635627,0.274777192792123
"AL","Pinson",7106,10.766,667.85271562,1,3.63944147811748,0.274767435061837
"GA","Swainsboro",7542,12.579,599.58871305,1,3.64750715417089,0.274159846090092
"IL","Summit",11116,2.119,5246.4323834,1,3.64962351261156,0.274000865169906
"NY","Haverstraw",12045,1.983,6074.3373215,1,3.64977670915187,0.273989364196578
"IA","Nevada",6677,5.757,1172.1352809,1,3.65448953043165,0.273636028143686
"IN","Scottsburg",6732,5.54,1227.1044292,1,3.66292826406015,0.273005619523533
"NJ","Highland Park",13711,1.821,7529.0652133,1,3.6652998786481,0.272828972555674
"WI","Fitchburg",30792,34.92,881.79471178,2,7.33835698258638,0.272540570695309
"IL","Benton",6851,5.48,1250.2140376,1,3.67477147013533,0.272125765677389
"KY","Fort Mitchell",8241,3.097,2660.5445702,1,3.67972380435218,0.271759526847437
"CA","Loomis",6866,7.266,944.88987096,1,3.68015326721687,0.271727813324539
"KY","Oak Grove",7320,10.709,683.87484413,1,3.68035491100312,0.271712925568757
"TX","Willis",7028,4.733,1485.0388216,1,3.68326302891321,0.271498394806483
"FL","Temple Terrace",26639,7.318,3653.5095604,2,7.37643631838514,0.271133636037116
"LA","Westwego",8326,3.116,2672.0103083,1,3.6998980783163,0.270277715448602
"MN","Waite Park",7768,12.628,615.11753147,1,3.70878445816248,0.269630120402158
"IL","Savoy",8401,3.233,2598.2168723,1,3.74388874161028,0.267101954415956
"TX","Seminole",7815,3.797,2058.3728479,1,3.7507775746441,0.266611383932807
"MN","Austin",25233,13.325,1932.7506125,2,7.51341250766049,0.26619062882024
"TX","Jasper",7551,10.446,722.83530143,1,3.75689213873901,0.266177458141145
"CA","Rolling Hills Estates",8058,3.577,2253.0122449,1,3.75890277991496,0.266035079529943
"IA","Washington",7230,5.262,1378.7730566,1,3.76659180896412,0.265492001979109
"MN","Albertville",7539,4.42,1705.6699593,1,3.7733721687407,0.265014940292448
"UT","Providence",7780,3.9,2026.3939319,1,3.7847278391773,0.264219791354237
"NJ","Gloucester City",11219,2.315,4858.1360689,1,3.7862568149408,0.264113093452599
"TN","Lexington",7889,11.7,675.35637056,1,3.79405947509207,0.263569932565629
"AZ","Tolleson",7372,5.733,1277.7453905,1,3.79994363851466,0.263161797944689
"CA","Live Oak",8912,3.121,2855.507238,1,3.80072000692646,0.263108042207158
"TX","Los Fresnos",7837,4.101,1920.2763648,1,3.80801962383589,0.262603688736426
"MO","Pacific",7229,6.032,1216.4715127,1,3.80908797970977,0.262530034834269
"IL","Princeton",7468,8.24,901.67915144,1,3.80982600705734,0.262479178352921
"TX","Mexia",7344,7.198,1020.3309525,1,3.81003411289832,0.262464841617728
"MI","Ecorse",9570,2.837,3373.2448887,1,3.81045287320894,0.262435997314372
"OK","Sallisaw",8497,13.842,605.04825762,1,3.81310931857359,0.262253168334046
"CO","Gypsum",7375,8.851,850.62785433,1,3.8169788082329,0.261987307302594
"NY","Dobbs Ferry",11027,2.423,4539.2793773,1,3.81740530122521,0.261958037224668
"IL","River Forest",10816,2.48,4361.7461378,1,3.82487073325023,0.261446744149243
"CO","Lamar",7655,5.212,1452.1626762,1,3.83882582362095,0.260496319954615
"SC","Hanahan",26917,10.531,2555.8907819,2,7.68348924896347,0.260298405476367
"IL","Hillsboro",5970,8.262,914.74229371,1,3.84369223379913,0.26016651156578
"OK","Collinsville",7236,7.648,985.60807135,1,3.8535406873584,0.259501606738062
"LA","Leesville",5598,7.654,987.19705161,1,3.85820421050181,0.259187939632137
"NE","McCook",7560,5.459,1400.5222392,1,3.86846197606577,0.258500666721559
"TX","Forney",27236,14.807,1840.5872991,2,7.74721839149441,0.25815717318564
"TX","Laredo",262491,106.491,2482.3518684,8,31.0092045136026,0.257987914410726
"TX","Aransas Pass",8388,12.57,667.31671618,1,3.88371227299044,0.257485603903918
"WI","Rhinelander",7642,8.423,917.87358901,1,3.8855728603714,0.257362308193705
"CA","Live Oak",8912,3.243,2855.507238,1,3.89367682144565,0.256826656617258
"NJ","Ridgefield",11171,2.543,4392.337255,1,3.90154240384714,0.256308889277723
"MI","Three Rivers",7623,5.561,1413.4860558,1,3.92352022272066,0.254873160640058
"IL","South Beloit",7624,6.144,1272.5512632,1,3.93012636626827,0.25444474472446
"IN","East Chicago",27817,14.097,1974.1101347,2,7.8605410207233,0.254435412871361
"WI","Sheboygan Falls",7926,5.394,1469.4117468,1,3.93143031961918,0.254360352009714
"NJ","Montvale",8570,4.023,2130.1698372,1,3.93652957438233,0.254030861728482
"TX","Little Elm",53126,18.065,2981.2514052,3,11.813504555689,0.253946657899692
"NJ","Hillsdale",10307,2.902,3552.1035136,1,3.94387704789267,0.253557600264017
"FL","North Miami",62822,8.432,7452.1511416,3,11.8430948561896,0.253312165141707
"NC","Selma",7101,5.404,1479.3925405,1,3.94782457481458,0.253304061781156
"OH","Olmsted Falls",8828,4.088,2122.1565658,1,3.96740913417571,0.252053661767799
"CA","Delano",53573,14.716,3750.3432898,3,11.9308988382215,0.251447945429666
"MO","University City",34165,5.876,5813.3792774,2,7.96728127680164,0.251026658971286
"MO","Carl Junction",8274,5.472,1499.0221679,1,3.99908343797412,0.250057298255969
"MN","Waseca",8865,4.006,2231.513754,1,4.00516690593354,0.249677484980346
"NY","Briarcliff Manor",8094,5.995,1358.7423326,1,4.00563690277792,0.249648189356978
"IL","Schiller Park",11403,2.77,4117.1526922,1,4.04063003967966,0.247486156906184
"OH","Orrville",8419,5.609,1501.027858,1,4.05520867872453,0.246596434172785
"NC","Roxboro",8309,7.031,1181.798563,1,4.05775435799187,0.246441729039233
"AR","Sherwood",31436,20.744,1508.4469162,2,8.22471208345605,0.243169606389382
"IL","Harrisburg",8513,6.612,1293.3057749,1,4.11438481459798,0.243049701246215
"MN","East Grand Forks",8535,5.946,1455.1118865,1,4.12237481120686,0.242578621740424
"NJ","Bellmawr",11359,2.984,3806.2552776,1,4.12508690862482,0.242419134954267
"CA","La Verne",31974,8.422,3791.4665692,2,8.26058085121546,0.242113724933244
"TX","Kennedale",8645,6.609,1309.8493124,1,4.13949223209708,0.241575522776956
"TX","Cibolo",31281,20.911,1515.1022595,2,8.28442969908287,0.241416738707
"NY","Newark",8836,5.419,1634.4260583,1,4.14275996232391,0.241384972601464
"NJ","Ringwood",12198,25.588,476.70132889,1,4.15623512503844,0.240602364860374
"SD","Tea",6031,3.399,3121.7515356,1,4.15701260320892,0.240557365457124
"MI","Alma",8890,5.892,1508.8192275,1,4.17444673823921,0.239552703077918
"OK","Wagoner",9185,10.016,904.43815642,1,4.17913087884916,0.239284202622383
"TN","Alcoa",9980,14.998,668.93483664,1,4.1906329193535,0.238627438681571
"AL","Russellville",9737,13.41,725.23182235,1,4.19502591601002,0.238377549989279
"IL","Evanston",73473,7.779,9444.5660409,3,12.5937036765919,0.23821427572384
"OH","North Olmsted",31341,11.673,2685.0599048,2,8.42191930504503,0.237475559615245
"MS","Indianola",9037,8.571,1054.3851138,1,4.21857836145355,0.237046681208368
"NC","Spring Lake",12005,23.636,510.14843619,1,4.2248602885033,0.236694217491926
"TX","Woodway",9024,6.569,1373.736148,1,4.2251538750662,0.236677770696418
"TX","Whitehouse",8905,5.496,1682.3250103,1,4.23221012309069,0.236283164331577
"KY","La Grange",9031,7.217,1251.5083463,1,4.2333772008063,0.236218024656422
"NJ","Passaic",69703,3.133,22248.40378,2,8.49103336763278,0.235542591037724
"MS","Picayune",10904,18.038,604.50911965,1,4.24595887405954,0.23551806073993
"CA","Lomita",20320,1.912,10628.450082,1,4.24877757800881,0.235361814460678
"MN","Thief River Falls",8828,5.924,1559.5153002,1,4.25379561957381,0.235084167043312
"KS","Coffeyville",9275,9.469,980.36492856,1,4.2552942450773,0.235001375323655
"NE","Gering",8128,5.056,1890.4341126,1,4.26295991050327,0.234578795248849
"GA","Cairo",9369,9.779,958.08778411,1,4.26663163093365,0.234376924586099
"TN","Brownsville",9435,9.859,956.94555375,1,4.28030903787114,0.233627990678299
"MO","Monett",9124,8.708,1072.0235572,1,4.28934042461083,0.233136077113938
"MD","Chevy Chase",2984,2.412,6419.0560209,1,4.30036895518271,0.232538186937384
"AL","Leeds",12040,22.76,535.50747578,1,4.30244763333753,0.23242583878337
"MS","Brookhaven",11947,21.642,552.02182834,1,4.30488694511893,0.232294137511287
"CA","Parlier",15618,2.409,6484.1161826,1,4.31168995800877,0.231927622287067
"AR","Pine Bluff",41474,44.182,947.47459958,2,8.64569426944645,0.231329022015956
"LA","Carencro",9449,7.856,1205.6903566,1,4.33616713939538,0.230618416646051
"LA","Jennings",9800,10.405,941.91143446,1,4.35212813472006,0.229772646632869
"IL","La Grange",15322,2.525,6068.3143239,1,4.36079951704295,0.22931574728253
"TX","Commerce",9680,8.334,1161.5514209,1,4.38045248628972,0.228286918561468
"KY","Alexandria",9715,6.926,1402.6275838,1,4.39009933963746,0.227785278335543
"KY","Mayfield",9817,7.313,1342.3038882,1,4.41760513147836,0.226366995292164
"MN","Robbinsdale",14389,2.795,5148.2350504,1,4.41993372362598,0.226247736398099
"TX","Leon Valley",12306,3.468,3548.918772,1,4.43550851753767,0.225453292682468
"TN","Martin",10484,12.405,845.13485781,1,4.43671247915757,0.225392112898395
"MI","Alpena",9956,8.172,1218.4761227,1,4.44839370202357,0.224800246332761
"OH","Celina",10425,5.028,2092.5294244,1,4.45180393584123,0.224628041668469
"NJ","Lincoln Park",10111,6.398,1580.3917984,1,4.46472221193138,0.223978100435371
"SD","Vermillion",10926,4.567,2392.3014829,1,4.46586238649259,0.223920916825514
"KY","Newport",14932,2.755,5470.8940521,1,4.47469145105722,0.22347909591928
"TX","Galena Park",10757,4.804,2246.6107644,1,4.47584283283217,0.223421607359531
"MO","Kennett",10094,7.002,1441.5952701,1,4.47706536540623,0.223360598602577
"CA","McFarland",15506,2.677,5811.7397741,1,4.48124614206127,0.223152214428468
"TX","Sweetwater",10469,11.066,945.36205976,1,4.4897415631927,0.222729969180874
"IL","Taylorville",10360,10.315,1004.2882308,1,4.49302443760081,0.222567229243467
"MI","Sand Lake",538,14.949,758.32029605,1,4.51973625972857,0.221251848013816
"MI","Hamtramck",21599,2.09,10309.042066,1,4.5236066007609,0.221062547709563
"IL","Oak Park",52381,4.7,11145.343718,2,9.05876431078464,0.220780664049175
"TX","Vernon",10323,7.89,1307.5730094,1,4.53379651441534,0.22056569958984
"GA","Cordele",10521,10.138,1037.8182326,1,4.53824590833253,0.22034945223306
"IL","Palos Heights",12520,3.774,3317.8243137,1,4.56071167566406,0.219264025247637
"GA","Tucker",36395,20.204,1808.9050055,2,9.13624106532173,0.21890840945423
"KS","Haysville",11338,4.69,2439.8636501,1,4.57843385559272,0.218415299104619
"IL","Riverdale",13077,3.575,3657.592835,1,4.58173892606517,0.218257743650795
"TX","Elgin",10314,6.621,1606.6310426,1,4.58636599212956,0.218037549056497
"IL","Hazel Crest",13565,3.397,4001.4212948,1,4.59145780679767,0.217795750735092
"LA","DeRidder",10588,9.29,1147.1283151,1,4.59420139812455,0.21766568622965
"CA","Scotts Valley",11757,4.618,2545.9140421,1,4.62245153125339,0.216335421418437
"NY","Dunkirk",11756,4.546,2609.7249887,1,4.62863470553556,0.216046429156326
"NC","Elon",12232,4.059,3077.9428447,1,4.6313229625848,0.215921024743627
"CA","San Marino",13048,3.766,3464.8338519,1,4.63743220027268,0.215636575763027
"AR","Malvern",10931,9.864,1107.87198,1,4.6434245459617,0.21535829646886
"WI","Holmen",10034,7.262,1499.4912688,1,4.65752002895511,0.214706537767556
"OH","Oakwood",8936,3.449,4070.526205,1,4.67123168832304,0.214076300796589
"AR","Arkadelphia",10726,7.545,1451.6029582,1,4.67534482934901,0.213887966877352
"TX","North Richland Hills",70670,18.163,3897.9818827,3,14.0796087963617,0.213074101943459
"IL","Minooka",11397,9.405,1211.7876141,1,4.76343016782616,0.209932751141046
"OH","Clayton",13222,18.512,713.85670819,1,4.77643177804793,0.209361307031729
"OH","Wickliffe",12744,4.609,2765.1156817,1,4.7899863222098,0.208768863360483
